Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-2563M,,,Name:,SpdCoach 2669346,,,Firmware:,---,,,Boat ID:,---
Start Time:,07/20/2026 17:17:16,,,Model:,---,,,,,,,Seat Number:,---
Type:,Just Go,,,Serial:,,,,,,,,Port Starboard:,---
System of Units:,Meters/Split500,,,Firmware Version:,---,,,,,,,Oar Length:,---
Speed Input:,GPS,,,Profile Version:,---,,,,,,,Inboard Length:,---
,,,,Hardware Version:,---,,,,,,,,
,,,,LiNK Version:,2.1.68,,,,,,,,


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,2.1,0.0,00:00:02.4,00:13:26.4,0.62,00:00:00.0,0.00,24.5,1,2.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1535594,-82.8764558
1,3.9,0.0,00:00:03.4,00:05:40.1,1.47,00:00:00.0,0.00,37.5,2,1.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1535760,-82.8764547
1,13.8,0.0,00:00:06.8,00:03:30.9,2.37,00:00:00.0,0.00,18.5,3,9.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1536632,-82.8764320
1,24.8,0.0,00:00:10.0,00:02:45.5,3.02,00:00:00.0,0.00,19.0,4,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1537603,-82.8764101
1,35.2,0.0,00:00:13.0,00:02:25.3,3.44,00:00:00.0,0.00,19.5,5,10.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1538503,-82.8763785
1,47.0,0.0,00:00:16.2,00:02:19.6,3.58,00:00:00.0,0.00,19.5,6,11.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1539547,-82.8763491
1,57.9,0.0,00:00:19.2,00:02:16.9,3.65,00:00:00.0,0.00,19.5,7,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1540496,-82.8763182
1,69.8,0.0,00:00:22.4,00:02:15.8,3.68,00:00:00.0,0.00,19.5,8,11.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1541538,-82.8762901
1,81.3,0.0,00:00:25.4,00:02:12.6,3.77,00:00:00.0,0.00,19.5,9,11.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1542564,-82.8762677
1,92.6,0.0,00:00:28.4,00:02:12.9,3.76,00:00:00.0,0.00,19.5,10,11.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1543561,-82.8762440
1,105.4,0.0,00:00:31.4,00:02:07.8,3.91,00:00:00.0,0.00,19.5,11,12.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1544691,-82.8762203
1,117.2,0.0,00:00:34.6,00:02:05.6,3.98,00:00:00.0,0.00,20.0,12,11.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1545732,-82.8761934
1,128.6,0.0,00:00:37.6,00:02:10.5,3.83,00:00:00.0,0.00,20.0,13,11.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1546733,-82.8761642
1,140.2,0.0,00:00:40.6,00:02:09.5,3.86,00:00:00.0,0.00,19.5,14,11.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1547755,-82.8761343
1,152.0,0.0,00:00:43.6,00:02:09.5,3.86,00:00:00.0,0.00,20.0,15,11.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1548800,-82.8761121
1,163.5,0.0,00:00:46.6,00:02:10.8,3.82,00:00:00.0,0.00,20.0,16,11.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1549816,-82.8760894
1,176.1,0.0,00:00:50.0,00:02:10.5,3.83,00:00:00.0,0.00,19.0,17,12.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1550937,-82.8760654
1,188.0,0.0,00:00:53.0,00:02:09.1,3.87,00:00:00.0,0.00,19.0,18,11.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1551987,-82.8760415
1,199.1,0.0,00:00:56.0,00:02:10.8,3.82,00:00:00.0,0.00,20.0,19,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1552973,-82.8760218
1,210.2,0.0,00:00:59.0,00:02:14.0,3.73,00:00:00.0,0.00,20.0,20,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1553962,-82.8760038
1,222.0,0.0,00:01:02.0,00:02:11.9,3.79,00:00:00.0,0.00,19.5,21,11.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1555016,-82.8759907
1,233.2,0.0,00:01:05.0,00:02:10.2,3.84,00:00:00.0,0.00,20.0,22,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1556017,-82.8759810
1,244.1,0.0,00:01:08.0,00:02:12.6,3.77,00:00:00.0,0.00,19.5,23,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1556995,-82.8759745
1,255.5,0.0,00:01:11.0,00:02:13.3,3.75,00:00:00.0,0.00,20.5,24,11.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1558021,-82.8759687
1,266.3,0.0,00:01:14.1,00:02:15.8,3.68,00:00:00.0,0.00,20.5,25,10.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1558993,-82.8759666
1,277.6,0.0,00:01:17.0,00:02:16.9,3.65,00:00:00.0,0.00,20.5,26,11.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1560005,-82.8759611
1,289.3,0.0,00:01:20.0,00:02:11.5,3.80,00:00:00.0,0.00,20.0,27,11.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1561050,-82.8759595
1,300.4,0.0,00:01:23.0,00:02:10.2,3.84,00:00:00.0,0.00,20.0,28,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1562052,-82.8759569
1,311.6,0.0,00:01:26.0,00:02:11.2,3.81,00:00:00.0,0.00,19.5,29,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1563051,-82.8759468
1,322.5,0.0,00:01:29.0,00:02:11.5,3.80,00:00:00.0,0.00,19.5,30,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1564029,-82.8759334
1,334.4,0.0,00:01:32.1,00:02:14.7,3.71,00:00:00.0,0.00,19.5,31,11.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1565093,-82.8759276
1,346.8,0.0,00:01:35.3,00:02:14.7,3.71,00:00:00.0,0.00,19.0,32,12.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1566205,-82.8759228
1,358.8,0.0,00:01:38.4,00:02:11.9,3.79,00:00:00.0,0.00,19.5,33,12.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1567284,-82.8759182
1,369.8,0.0,00:01:41.4,00:02:13.6,3.74,00:00:00.0,0.00,20.0,34,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1568276,-82.8759129
1,380.5,0.0,00:01:44.4,00:02:17.3,3.64,00:00:00.0,0.00,20.0,35,10.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1569228,-82.8759063
1,391.7,0.0,00:01:47.4,00:02:16.2,3.67,00:00:00.0,0.00,20.0,36,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1570228,-82.8758913
1,403.3,0.0,00:01:50.6,00:02:15.8,3.68,00:00:00.0,0.00,19.5,37,11.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1571265,-82.8758731
1,414.2,0.0,00:01:53.6,00:02:16.9,3.65,00:00:00.0,0.00,19.5,38,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1572229,-82.8758521
1,425.3,0.0,00:01:56.6,00:02:15.8,3.68,00:00:00.0,0.00,20.0,39,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1573199,-82.8758220
1,437.0,0.0,00:01:59.6,00:02:12.6,3.77,00:00:00.0,0.00,20.0,40,11.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1574214,-82.8757838
1,448.3,0.0,00:02:02.6,00:02:11.5,3.80,00:00:00.0,0.00,20.0,41,11.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1575177,-82.8757419
1,459.8,0.0,00:02:05.8,00:02:14.7,3.71,00:00:00.0,0.00,19.5,42,11.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1576164,-82.8757047
1,470.6,0.0,00:02:08.8,00:02:18.1,3.62,00:00:00.0,0.00,19.5,43,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1577101,-82.8756699
1,481.5,0.0,00:02:11.8,00:02:19.2,3.59,00:00:00.0,0.00,20.0,44,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1578035,-82.8756307
1,492.6,0.0,00:02:14.8,00:02:18.5,3.61,00:00:00.0,0.00,20.0,45,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1578951,-82.8755790
1,503.5,0.0,00:02:17.8,00:02:17.7,3.63,00:00:00.0,0.00,20.5,46,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1579849,-82.8755286
1,514.6,0.0,00:02:20.8,00:02:15.5,3.69,00:00:00.0,0.00,19.5,47,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1580768,-82.8754770
1,525.4,0.0,00:02:23.8,00:02:14.4,3.72,00:00:00.0,0.00,20.5,48,10.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1581676,-82.8754346
1,536.8,0.0,00:02:26.8,00:02:14.7,3.71,00:00:00.0,0.00,19.5,49,11.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1582662,-82.8753953
1,547.4,0.0,00:02:29.8,00:02:15.1,3.70,00:00:00.0,0.00,20.5,50,10.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1583568,-82.8753596
1,558.3,0.0,00:02:32.8,00:02:18.8,3.60,00:00:00.0,0.00,19.5,51,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1584517,-82.8753251
1,569.6,0.0,00:02:35.8,00:02:18.8,3.60,00:00:00.0,0.00,20.0,52,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1585507,-82.8753004
1,581.0,0.0,00:02:39.0,00:02:18.8,3.60,00:00:00.0,0.00,20.0,53,11.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1586514,-82.8752769
1,591.0,0.0,00:02:41.8,00:02:21.6,3.53,00:00:00.0,0.00,20.5,54,10.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1587401,-82.8752581
1,602.0,0.0,00:02:44.8,00:02:20.4,3.56,00:00:00.0,0.00,20.0,55,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1588375,-82.8752372
1,613.0,0.0,00:02:47.8,00:02:18.5,3.61,00:00:00.0,0.00,20.0,56,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1589344,-82.8752117
1,624.1,0.0,00:02:50.8,00:02:18.5,3.61,00:00:00.0,0.00,20.0,57,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1590320,-82.8751827
1,635.9,0.0,00:02:54.0,00:02:18.1,3.62,00:00:00.0,0.00,19.5,58,11.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1591358,-82.8751528
1,646.4,0.0,00:02:57.0,00:02:19.2,3.59,00:00:00.0,0.00,19.5,59,10.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1592281,-82.8751274
1,657.5,0.0,00:03:00.0,00:02:19.6,3.58,00:00:00.0,0.00,20.0,60,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1593240,-82.8750952
1,668.1,0.0,00:03:03.0,00:02:20.8,3.55,00:00:00.0,0.00,19.5,61,10.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1594165,-82.8750625
1,680.5,0.0,00:03:06.2,00:02:19.6,3.58,00:00:00.0,0.00,20.0,62,12.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1595226,-82.8750195
1,690.9,0.0,00:03:09.0,00:02:13.6,3.74,00:00:00.0,0.00,20.0,63,10.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1596113,-82.8749798
1,702.6,0.0,00:03:12.2,00:02:15.1,3.70,00:00:00.0,0.00,20.0,64,11.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1597111,-82.8749375
1,713.6,0.0,00:03:15.2,00:02:17.3,3.64,00:00:00.0,0.00,20.0,65,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1598038,-82.8748929
1,723.9,0.0,00:03:18.0,00:02:15.1,3.70,00:00:00.0,0.00,20.5,66,10.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1598906,-82.8748495
1,735.7,0.0,00:03:21.0,00:02:14.0,3.73,00:00:00.0,0.00,20.5,67,11.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1599900,-82.8748033
1,746.9,0.0,00:03:24.0,00:02:13.6,3.74,00:00:00.0,0.00,20.0,68,11.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1600852,-82.8747589
1,758.4,0.0,00:03:27.0,00:02:15.5,3.69,00:00:00.0,0.00,19.5,69,11.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1601841,-82.8747227
1,769.7,0.0,00:03:30.0,00:02:14.7,3.71,00:00:00.0,0.00,20.0,70,11.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1602825,-82.8746887
1,781.3,0.0,00:03:33.0,00:02:12.2,3.78,00:00:00.0,0.00,20.5,71,11.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1603831,-82.8746546
1,792.4,0.0,00:03:36.0,00:02:12.2,3.78,00:00:00.0,0.00,20.0,72,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1604791,-82.8746186
1,803.2,0.0,00:03:39.0,00:02:14.7,3.71,00:00:00.0,0.00,20.0,73,10.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1605723,-82.8745833
1,813.7,0.0,00:03:42.0,00:02:20.0,3.57,00:00:00.0,0.00,19.5,74,10.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1606630,-82.8745466
1,825.3,0.0,00:03:45.2,00:02:20.8,3.55,00:00:00.0,0.00,20.0,75,11.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1607626,-82.8745068
1,836.1,0.0,00:03:48.2,00:02:19.2,3.59,00:00:00.0,0.00,20.0,76,10.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1608556,-82.8744704
1,847.2,0.0,00:03:51.2,00:02:17.7,3.63,00:00:00.0,0.00,19.5,77,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1609491,-82.8744254
1,858.9,0.0,00:03:54.4,00:02:18.5,3.61,00:00:00.0,0.00,19.5,78,11.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1610480,-82.8743818
1,869.7,0.0,00:03:57.4,00:02:19.2,3.59,00:00:00.0,0.00,19.5,79,10.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1611397,-82.8743387
1,881.2,0.0,00:04:00.4,00:02:16.6,3.66,00:00:00.0,0.00,20.0,80,11.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1612375,-82.8742954
1,892.8,0.0,00:04:03.6,00:02:13.6,3.74,00:00:00.0,0.00,19.5,81,11.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1613369,-82.8742524
1,904.0,0.0,00:04:06.6,00:02:15.1,3.70,00:00:00.0,0.00,19.5,82,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1614316,-82.8742111
1,914.5,0.0,00:04:09.6,00:02:18.1,3.62,00:00:00.0,0.00,20.0,83,10.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1615232,-82.8741794
1,925.6,0.0,00:04:12.6,00:02:18.1,3.62,00:00:00.0,0.00,20.0,84,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1616179,-82.8741393
1,936.5,0.0,00:04:15.6,00:02:19.2,3.59,00:00:00.0,0.00,20.0,85,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1617114,-82.8741023
1,948.1,0.0,00:04:18.8,00:02:18.8,3.60,00:00:00.0,0.00,19.0,86,11.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1618117,-82.8740655
1,959.0,0.0,00:04:21.8,00:02:17.3,3.64,00:00:00.0,0.00,19.5,87,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1619049,-82.8740255
1,969.9,0.0,00:04:25.0,00:02:20.8,3.55,00:00:00.0,0.00,20.0,88,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1619990,-82.8739877
1,980.9,0.0,00:04:28.0,00:02:24.0,3.47,00:00:00.0,0.00,20.0,89,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1620932,-82.8739494
1,992.2,0.0,00:04:31.0,00:02:21.2,3.54,00:00:00.0,0.00,19.5,90,11.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1621906,-82.8739111
1,1003.6,0.0,00:04:34.0,00:02:17.7,3.63,00:00:00.0,0.00,19.5,91,11.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1622893,-82.8738780
1,1015.3,0.0,00:04:37.2,00:02:19.6,3.58,00:00:00.0,0.00,20.0,92,11.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1623908,-82.8738424
1,1026.8,0.0,00:04:40.2,00:02:17.7,3.63,00:00:00.0,0.00,19.5,93,11.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1624910,-82.8738096
1,1037.6,0.0,00:04:43.2,00:02:16.2,3.67,00:00:00.0,0.00,20.0,94,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1625858,-82.8737792
1,1048.3,0.0,00:04:46.2,00:02:20.0,3.57,00:00:00.0,0.00,19.5,95,10.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1626782,-82.8737454
1,1060.3,0.0,00:04:49.4,00:02:20.4,3.56,00:00:00.0,0.00,20.0,96,12.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1627825,-82.8737114
1,1071.5,0.0,00:04:52.4,00:02:18.5,3.61,00:00:00.0,0.00,20.0,97,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1628796,-82.8736773
1,1082.4,0.0,00:04:55.4,00:02:18.1,3.62,00:00:00.0,0.00,20.0,98,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1629735,-82.8736387
1,1093.3,0.0,00:04:58.4,00:02:18.5,3.61,00:00:00.0,0.00,19.5,99,10.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1630664,-82.8736002
1,1104.3,0.0,00:05:01.4,00:02:20.0,3.57,00:00:00.0,0.00,19.5,100,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1631616,-82.8735667
1,1115.6,0.0,00:05:04.4,00:02:19.6,3.58,00:00:00.0,0.00,19.5,101,11.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1632600,-82.8735345
1,1127.1,0.0,00:05:07.4,00:02:15.5,3.69,00:00:00.0,0.00,20.5,102,11.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1633588,-82.8734945
1,1138.3,0.0,00:05:10.4,00:02:14.4,3.72,00:00:00.0,0.00,20.5,103,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1634561,-82.8734612
1,1148.8,0.0,00:05:13.4,00:02:16.2,3.67,00:00:00.0,0.00,20.5,104,10.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1635471,-82.8734285
1,1159.1,0.0,00:05:16.2,00:02:19.2,3.59,00:00:00.0,0.00,20.5,105,10.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1636356,-82.8733920
1,1170.3,0.0,00:05:19.2,00:02:20.4,3.56,00:00:00.0,0.00,20.0,106,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1637334,-82.8733606
1,1181.5,0.0,00:05:22.2,00:02:18.8,3.60,00:00:00.0,0.00,20.0,107,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1638311,-82.8733294
1,1192.5,0.0,00:05:25.2,00:02:19.6,3.58,00:00:00.0,0.00,20.0,108,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1639267,-82.8732975
1,1203.4,0.0,00:05:28.2,00:02:17.3,3.64,00:00:00.0,0.00,20.0,109,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1640214,-82.8732644
1,1215.2,0.0,00:05:31.2,00:02:16.2,3.67,00:00:00.0,0.00,20.0,110,11.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1641246,-82.8732323
1,1226.4,0.0,00:05:34.2,00:02:15.1,3.70,00:00:00.0,0.00,20.0,111,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1642224,-82.8731996
1,1238.1,0.0,00:05:37.4,00:02:16.2,3.67,00:00:00.0,0.00,20.0,112,11.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1643256,-82.8731742
1,1249.5,0.0,00:05:40.4,00:02:18.8,3.60,00:00:00.0,0.00,19.5,113,11.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1644266,-82.8731524
1,1260.4,0.0,00:05:43.4,00:02:17.7,3.63,00:00:00.0,0.00,19.5,114,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1645238,-82.8731362
1,1271.0,0.0,00:05:46.4,00:02:18.8,3.60,00:00:00.0,0.00,19.5,115,10.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1646178,-82.8731195
1,1281.8,0.0,00:05:49.6,00:02:22.8,3.50,00:00:00.0,0.00,19.5,116,10.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1647136,-82.8730979
1,1293.1,0.0,00:05:52.6,00:02:23.6,3.48,00:00:00.0,0.00,19.5,117,11.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1648123,-82.8730684
1,1303.4,0.0,00:05:55.6,00:02:22.4,3.51,00:00:00.0,0.00,20.5,118,10.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1649029,-82.8730409
1,1314.9,0.0,00:05:58.6,00:02:21.6,3.53,00:00:00.0,0.00,20.0,119,11.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1650027,-82.8730068
1,1325.5,0.0,00:06:01.6,00:02:19.2,3.59,00:00:00.0,0.00,20.0,120,10.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1650941,-82.8729732
1,1336.1,0.0,00:06:04.6,00:02:17.7,3.63,00:00:00.0,0.00,20.0,121,10.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1651864,-82.8729415
1,1346.6,0.0,00:06:07.6,00:02:18.5,3.61,00:00:00.0,0.00,20.5,122,10.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1652775,-82.8729092
1,1357.6,0.0,00:06:11.1,00:02:23.2,3.49,00:00:00.0,0.00,19.0,123,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1653711,-82.8728692
1,1368.7,0.0,00:06:14.1,00:02:23.6,3.48,00:00:00.0,0.00,19.5,124,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1654656,-82.8728291
1,1379.3,0.0,00:06:17.1,00:02:18.5,3.61,00:00:00.0,0.00,19.5,125,10.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1655557,-82.8727874
1,1390.0,0.0,00:06:20.1,00:02:18.5,3.61,00:00:00.0,0.00,20.0,126,10.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1656465,-82.8727457
1,1400.4,0.0,00:06:23.1,00:02:21.6,3.53,00:00:00.0,0.00,20.0,127,10.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1657341,-82.8727021
1,1411.5,0.0,00:06:26.1,00:02:19.6,3.58,00:00:00.0,0.00,20.5,128,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1658291,-82.8726634
1,1421.8,0.0,00:06:29.1,00:02:20.4,3.56,00:00:00.0,0.00,20.0,129,10.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1659157,-82.8726224
1,1432.5,0.0,00:06:32.1,00:02:22.4,3.51,00:00:00.0,0.00,20.0,130,10.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1660051,-82.8725736
1,1442.4,0.0,00:06:35.1,00:02:22.8,3.50,00:00:00.0,0.00,20.0,131,9.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1660877,-82.8725309
1,1452.8,0.0,00:06:38.1,00:02:27.0,3.40,00:00:00.0,0.00,20.5,132,10.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1661760,-82.8724919
1,1463.1,0.0,00:06:41.0,00:02:30.1,3.33,00:00:00.0,0.00,20.0,133,10.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1662629,-82.8724493
