StrokeNumber,Time,Distance,Speed,StrokeRate,DistancePerStroke,StrokeDuration,SpeedChange,RollingSpeed,RollingDistancePerStroke,RollingStrokeRate,SpeedConsistency,TimeGap,IsRowing,SessionSegment,SessionPhase,SpeedDecline,DistancePerStrokeDecline,StrokeRateChange,FatigueSignal,FatigueConfirmed,FatigueSeverity,SpeedScore,DistancePerStrokeScore,RhythmScore,ConsistencyScore,StrokeScore
87,253.9,853.4,3.16,20.5,9.3,2.926829268292683,-0.020000000000000018,3.195,9.28,20.6,0.048131763593976716,3.0,True,1,Rowing segment,0.05417406749555958,0.0616784630940345,0.0024330900243309346,False,False,0.0,72.9129662522202,69.16076845298274,98.78345498783453,100.0,79.5
88,256.8,862.4,3.15,20.5,9.0,2.926829268292683,-0.010000000000000231,3.182,9.2,20.65,0.03938414796730905,2.9000000000000057,True,1,Rowing segment,0.05802249851983427,0.06976744186046524,0.0048661800486616965,False,False,0.0,70.9887507400828,65.11627906976736,97.56690997566915,100.0,77.3
89,259.7,871.3,3.16,21.0,9.0,2.857142857142857,0.010000000000000231,3.173,9.15,20.7,0.03164033993355445,2.8999999999999773,True,1,Rowing segment,0.0606867969212552,0.07482305358948435,0.007299270072992631,False,False,0.0,69.65660153937236,62.588473205257785,96.3503649635037,100.0,75.7
90,262.5,880.5,3.2,20.5,9.1,2.926829268292683,0.040000000000000036,3.178,9.139999999999999,20.7,0.031552425509861134,2.8000000000000114,True,1,Rowing segment,0.05920663114268803,0.07583417593528835,0.007299270072992631,False,False,0.0,70.39668442865599,62.08291203235583,96.3503649635037,100.0,75.8
91,265.6,890.3,3.28,21.0,9.8,2.857142857142857,0.07999999999999963,3.194,9.17,20.75,0.03864367132316937,3.1000000000000227,True,1,Rowing segment,0.05447010065127299,0.0728008088978767,0.009732360097323567,False,False,0.0,72.76494967436346,63.599595551061654,95.13381995133821,100.0,77.0
92,268.5,899.4,3.25,21.5,9.1,2.7906976744186047,-0.029999999999999805,3.2009999999999996,9.16,20.8,0.042018514437749684,2.8999999999999773,True,1,Rowing segment,0.05239786856127901,0.07381193124368052,0.0121654501216545,False,False,0.0,73.80106571936045,63.094034378159684,93.91727493917274,100.0,77.0
93,271.1,908.1,3.14,20.5,8.7,2.926829268292683,-0.10999999999999988,3.193,9.110000000000001,20.75,0.04547282460742442,2.6000000000000227,True,1,Rowing segment,0.054766133806986396,0.07886754297269963,0.009732360097323567,False,False,0.0,72.61693309650678,60.566228513650174,95.13381995133821,100.0,75.9
94,274.1,917.4,3.11,20.5,9.4,2.926829268292683,-0.03000000000000025,3.182,9.11,20.8,0.05116422361159762,3.0,True,1,Rowing segment,0.05802249851983427,0.07886754297269981,0.0121654501216545,False,False,0.0,70.9887507400828,60.56622851365007,93.91727493917274,98.21052845918419,74.9
95,276.9,926.5,3.14,20.5,9.1,2.926829268292683,0.03000000000000025,3.1770000000000005,9.129999999999999,20.7,0.05271516754112296,2.7999999999999545,True,1,Rowing segment,0.05950266429840131,0.07684529828109217,0.007299270072992631,False,False,0.0,70.24866785079931,61.57735085945387,96.3503649635037,96.64063135472884,75.1
96,279.9,936.1,3.18,21.0,9.6,2.857142857142857,0.040000000000000036,3.1770000000000005,9.209999999999999,20.75,0.05271516754112296,3.0,True,1,Rowing segment,0.05950266429840131,0.06875631951466142,0.009732360097323567,False,False,0.0,70.24866785079931,65.62184024266926,95.13381995133821,96.64063135472884,76.3
97,282.9,945.9,3.18,20.0,9.8,3.0,0.0,3.1790000000000003,9.26,20.7,0.0523768396653818,3.0,True,1,Rowing segment,0.05891059798697449,0.06370070778564214,0.007299270072992631,False,False,0.0,70.54470100651272,68.14964610717888,96.3503649635037,96.98309373674746,77.5
98,285.7,955.3,3.21,20.5,9.3,2.926829268292683,0.029999999999999805,3.185,9.290000000000001,20.7,0.05212165257037093,2.8000000000000114,True,1,Rowing segment,0.05713439905269392,0.0606673407482305,0.007299270072992631,False,False,0.0,71.43280047365302,69.6663296258847,96.3503649635037,97.2413993233811,78.4
99,288.7,965.6,3.31,21.0,10.3,2.857142857142857,0.10000000000000009,3.2,9.42,20.7,0.06429100507328492,3.0,True,1,Rowing segment,0.05269390171699228,0.047522750252780646,0.007299270072992631,False,False,0.0,73.65304914150383,76.23862487360967,96.3503649635037,84.92333231030209,79.7
100,291.5,975.3,3.39,20.5,9.7,2.926829268292683,0.08000000000000007,3.219,9.48,20.7,0.08799621203968487,2.8000000000000114,True,1,Rowing segment,0.04706927175843702,0.04145601617795754,0.007299270072992631,False,False,0.0,76.46536412078147,79.27199191102119,96.3503649635037,60.92843793107349,78.1
101,294.3,984.9,3.4,21.0,9.6,2.857142857142857,0.009999999999999787,3.2310000000000003,9.459999999999999,20.7,0.10397114984455957,2.8000000000000114,True,1,Rowing segment,0.0435168738898756,0.04347826086956537,0.007299270072992631,False,False,0.0,78.24156305506219,78.26086956521728,96.3503649635037,44.75827979298879,75.9
102,297.3,995.3,3.4,20.5,10.3,2.926829268292683,0.0,3.246,9.58,20.6,0.11701851705321345,3.0,True,1,Rowing segment,0.0390763765541741,0.031344792719919155,0.0024330900243309346,False,False,0.0,80.46181172291294,84.32760364004037,98.78345498783453,31.55146837208831,77.2
103,300.1,1005.0,3.41,21.0,9.8,2.857142857142857,0.010000000000000231,3.2729999999999997,9.690000000000001,20.65,0.12092697520955877,2.8000000000000114,True,1,Rowing segment,0.031083481349911315,0.02022244691607677,0.0048661800486616965,False,False,0.0,84.4582593250443,89.88877654196159,97.56690997566915,27.595247243959385,79.8
104,303.1,1015.4,3.43,20.5,10.4,2.926829268292683,0.020000000000000018,3.3049999999999997,9.790000000000001,20.65,0.11520513105856939,3.0,True,1,Rowing segment,0.02161042036708123,0.010111223458038386,0.0048661800486616965,False,False,0.0,89.19478981645933,94.94438827098077,97.56690997566915,33.38701469201417,84.1
105,305.9,1025.4,3.5,21.0,10.0,2.857142857142857,0.06999999999999984,3.3409999999999997,9.879999999999999,20.7,0.11415875885021785,2.7999999999999545,True,1,Rowing segment,0.010953226761397384,0.0010111223458040002,0.007299270072992631,False,False,0.0,94.52338661930125,99.49443882709797,96.3503649635037,34.44617400061431,87.5
106,308.9,1036.1,3.54,20.5,10.7,2.926829268292683,0.040000000000000036,3.377,9.99,20.65,0.11450861200024326,3.0,True,1,Rowing segment,0.00029603315571353876,-0.010111223458038386,0.0048661800486616965,False,False,0.0,99.85198342214318,100.0,97.56690997566915,34.09204550070293,89.7
107,311.7,1046.2,3.55,21.5,10.1,2.7906976744186047,0.009999999999999787,3.414,10.02,20.8,0.10297788327813177,2.8000000000000114,True,1,Rowing segment,-0.010657193605683846,-0.013144590495449849,0.0121654501216545,False,False,0.0,100.0,100.0,93.91727493917274,45.76368448680292,91.0
108,314.5,1056.2,3.53,21.0,10.0,2.857142857142857,-0.020000000000000018,3.446,10.09,20.85,0.0796101612721512,2.8000000000000114,True,1,Rowing segment,-0.020130254588513932,-0.02022244691607677,0.014598540145985436,False,False,0.0,100.0,100.0,92.70072992700729,69.41696970010779,94.3
109,317.3,1066.0,3.49,21.0,9.9,2.857142857142857,-0.03999999999999959,3.464,10.05,20.85,0.06432556084308919,2.8000000000000114,True,1,Rowing segment,-0.02545885139135579,-0.01617795753286149,0.014598540145985436,False,False,0.0,100.0,100.0,92.70072992700729,84.88835425472882,96.6
110,320.1,1075.7,3.45,21.0,9.7,2.857142857142857,-0.040000000000000036,3.47,10.05,20.9,0.05925462944877233,2.8000000000000114,True,1,Rowing segment,-0.027235050325636494,-0.01617795753286149,0.017031630170316198,False,False,0.0,100.0,100.0,91.4841849148419,90.02125452357748,97.2
111,322.9,1085.6,3.42,21.5,9.9,2.7906976744186047,-0.03000000000000025,3.472,10.08,20.95,0.05692099788303267,2.7999999999999545,True,1,Rowing segment,-0.02782711663706331,-0.019211324570272952,0.019464720194647133,False,False,0.0,100.0,100.0,90.26763990267644,92.3834040301954,97.4
112,325.9,1096.0,3.41,20.5,10.4,2.926829268292683,-0.009999999999999787,3.4730000000000003,10.09,20.95,0.05558776843875109,3.0,True,1,Rowing segment,-0.028123149792776848,-0.02022244691607677,0.019464720194647133,False,False,0.0,100.0,100.0,90.26763990267644,93.7329260885414,97.6
113,328.7,1104.6,3.31,21.0,8.6,2.857142857142857,-0.10000000000000009,3.4629999999999996,9.969999999999999,20.95,0.07409453421137205,2.8000000000000114,True,1,Rowing segment,-0.02516281823564225,-0.008088978766430565,0.019464720194647133,False,False,0.0,100.0,100.0,90.26763990267644,74.99999999999932,94.8
114,331.5,1113.9,3.28,20.5,9.3,2.926829268292683,-0.03000000000000025,3.4479999999999995,9.86,20.95,0.09402127418834612,2.8000000000000114,True,1,Rowing segment,-0.020722320899940614,0.0030333670374116414,0.019464720194647133,False,False,0.0,100.0,98.48331648129417,90.26763990267644,54.82974703627003,91.2
115,334.6,1123.8,3.37,21.0,9.9,2.857142857142857,0.0900000000000003,3.435,9.85,20.95,0.09501461875826218,3.1000000000000227,True,1,Rowing segment,-0.016873889875666057,0.004044489383215462,0.019464720194647133,False,False,0.0,100.0,97.97775530839225,90.26763990267644,53.824263385732806,90.9
116,337.5,1133.6,3.38,21.5,9.8,2.7906976744186047,0.009999999999999787,3.4189999999999996,9.76,21.05,0.0886253036352742,2.8999999999999773,True,1,Rowing segment,-0.012137359384250881,0.013144590495450028,0.024330900243309,False,False,0.0,100.0,93.42770475227496,87.8345498783455,60.29165857654508,89.9
117,340.1,1143.3,3.37,21.0,9.6,2.857142857142857,-0.009999999999999787,3.401,9.71,21.0,0.07651434142985562,2.6000000000000227,True,1,Rowing segment,-0.006808762581409025,0.01820020222446913,0.02189781021897807,False,False,0.0,100.0,90.89989888776539,89.05109489051097,72.55062173859424,91.1
118,343.1,1153.5,3.37,20.5,10.2,2.926829268292683,0.0,3.3850000000000002,9.73,20.95,0.06186903731090242,3.0,True,1,Rowing segment,-0.002072232089994114,0.01617795753286149,0.019464720194647133,False,False,0.0,100.0,91.91102123356924,90.26763990267644,87.37489751834424,93.8
119,345.9,1163.0,3.36,21.0,9.5,2.857142857142857,-0.010000000000000231,3.372,9.690000000000001,20.95,0.04984420171338366,2.7999999999999545,True,1,Rowing segment,0.0017761989342807067,0.02022244691607677,0.019464720194647133,False,False,0.0,99.11190053285961,89.88877654196159,90.26763990267644,99.54668156979857,94.6
120,348.7,1172.5,3.35,20.5,9.6,2.926829268292683,-0.009999999999999787,3.3619999999999997,9.68,20.9,0.04184627953726748,2.8000000000000114,True,1,Rowing segment,0.004736530491415174,0.02123356926188077,0.017031630170316198,False,False,0.0,97.63173475429237,89.38321536905957,91.4841849148419,100.0,94.2
121,351.7,1182.7,3.35,20.5,10.2,2.926829268292683,0.0,3.3549999999999995,9.71,20.8,0.036590830666833794,3.0,True,1,Rowing segment,0.006808762581409288,0.01820020222446913,0.0121654501216545,False,False,0.0,96.59561870929532,90.89989888776539,93.91727493917274,100.0,94.7
122,354.7,1193.1,3.38,20.5,10.4,2.926829268292683,0.029999999999999805,3.3520000000000003,9.709999999999999,20.8,0.032591750830881006,3.0,True,1,Rowing segment,0.0076968620485493786,0.01820020222446931,0.0121654501216545,False,False,0.0,96.15156897572528,90.89989888776533,93.91727493917274,100.0,94.6
123,357.5,1202.7,3.39,20.5,9.5,2.926829268292683,0.010000000000000231,3.3600000000000003,9.8,20.75,0.0309120616516527,2.8000000000000114,True,1,Rowing segment,0.005328596802841857,0.009100101112234565,0.009732360097323567,False,False,0.0,97.33570159857906,95.44994944388267,95.13381995133821,100.0,96.7
124,360.5,1212.7,3.36,21.0,10.0,2.857142857142857,-0.03000000000000025,3.368,9.87,20.8,0.013165611772088718,3.0,True,1,Rowing segment,0.002960331557134467,0.002022244691607821,0.0121654501216545,False,False,0.0,98.51983422143273,98.98887765419605,93.91727493917274,100.0,98.2
125,363.3,1222.1,3.33,20.5,9.3,2.926829268292683,-0.029999999999999805,3.364,9.809999999999999,20.75,0.017763883459299586,2.8000000000000114,True,1,Rowing segment,0.004144464179988228,0.008088978766430924,0.009732360097323567,False,False,0.0,97.92776791000584,95.95551061678452,95.13381995133821,100.0,97.1
126,366.3,1232.1,3.35,20.5,10.1,2.926829268292683,0.020000000000000018,3.3609999999999998,9.84,20.65,0.01728840330652044,3.0,True,1,Rowing segment,0.005032563647128581,0.005055611729019283,0.0048661800486616965,False,False,0.0,97.48371817643569,97.47219413549035,97.56690997566915,100.0,97.9
127,369.1,1241.5,3.36,21.0,9.4,2.857142857142857,0.009999999999999787,3.3600000000000003,9.819999999999999,20.65,0.01699673171197643,2.8000000000000114,True,1,Rowing segment,0.005328596802841857,0.007077856420627104,0.0048661800486616965,False,False,0.0,97.33570159857906,96.46107178968643,97.56690997566915,100.0,97.5
128,372.1,1251.4,3.35,20.5,9.9,2.926829268292683,-0.009999999999999787,3.3579999999999997,9.790000000000001,20.65,0.016865480854231743,3.0,True,1,Rowing segment,0.005920663114268934,0.010111223458038386,0.0048661800486616965,False,False,0.0,97.03966844286549,94.94438827098077,97.56690997566915,100.0,96.8
129,375.0,1260.7,3.31,20.5,9.3,2.926829268292683,-0.040000000000000036,3.353,9.77,20.6,0.02263232692902403,2.8999999999999773,True,1,Rowing segment,0.007400828892835971,0.012133468149646207,0.0024330900243309346,False,False,0.0,96.29958555358196,93.93326592517685,98.78345498783453,100.0,96.4
130,377.7,1269.7,3.28,21.0,9.0,2.857142857142857,-0.03000000000000025,3.346,9.709999999999999,20.65,0.032386554137309585,2.6999999999999886,True,1,Rowing segment,0.009473060982830085,0.01820020222446931,0.0048661800486616965,False,False,0.0,95.26346950858493,90.89989888776533,97.56690997566915,100.0,94.8
131,380.7,1279.7,3.31,21.0,9.9,2.857142857142857,0.03000000000000025,3.342,9.68,20.7,0.03425395354310683,3.0,True,1,Rowing segment,0.010657193605683846,0.02123356926188077,0.007299270072992631,False,False,0.0,94.67140319715806,89.38321536905957,96.3503649635037,100.0,93.9
132,383.7,1289.4,3.28,20.5,9.7,2.926829268292683,-0.03000000000000025,3.332,9.610000000000001,20.7,0.036453928305312445,3.0,True,1,Rowing segment,0.013617525162818313,0.028311425682507517,0.007299270072992631,False,False,0.0,93.1912374185908,85.8442871587462,96.3503649635037,100.0,92.1
133,386.7,1299.2,3.26,20.0,9.8,3.0,-0.020000000000000018,3.319,9.64,20.65,0.036651512019741796,3.0,True,1,Rowing segment,0.017465956187093002,0.025278058645096056,0.0048661800486616965,False,False,0.0,91.26702190645346,87.36097067745196,97.56690997566915,100.0,92.2
134,389.7,1309.3,3.29,19.0,10.1,3.1578947368421053,0.03000000000000025,3.312,9.65,20.45,0.03457680661303883,3.0,True,1,Rowing segment,0.019538188277087115,0.024266936299292236,0.004866180048661869,False,False,0.0,90.23090586145643,87.86653185035387,97.56690997566906,100.0,92.0
135,392.7,1319.3,3.29,20.0,9.9,3.0,0.0,3.308,9.709999999999999,20.4,0.034576806613038684,3.0,True,1,Rowing segment,0.020722320899940878,0.01820020222446931,0.007299270072992805,False,False,0.0,89.63883955002953,90.89989888776533,96.3503649635036,100.0,92.6
136,395.7,1329.4,3.31,20.0,10.1,3.0,0.020000000000000018,3.304,9.709999999999999,20.35,0.031340424729446995,3.0,True,1,Rowing segment,0.021906453522794637,0.01820020222446931,0.009732360097323567,False,False,0.0,89.04677323860265,90.89989888776533,95.13381995133821,100.0,92.3
137,398.7,1339.2,3.35,20.0,9.8,3.0,0.040000000000000036,3.303,9.75,20.25,0.029458068127046082,3.0,True,1,Rowing segment,0.022202486678508045,0.014155712841253849,0.014598540145985436,False,False,0.0,88.89875666074597,92.92214357937306,92.70072992700729,100.0,92.5
138,401.8,1349.2,3.34,20.0,9.9,3.0,-0.010000000000000231,3.3019999999999996,9.75,20.2,0.027808871486150584,3.1000000000000227,True,1,Rowing segment,0.022498519834221582,0.014155712841253849,0.01703163017031637,False,False,0.0,88.7507400828892,92.92214357937306,91.48418491484182,100.0,92.3
139,404.7,1358.9,3.31,19.5,9.7,3.076923076923077,-0.029999999999999805,3.3019999999999996,9.790000000000001,20.1,0.027808871486150584,2.8999999999999773,True,1,Rowing segment,0.022498519834221582,0.010111223458038386,0.02189781021897807,False,False,0.0,88.7507400828892,94.94438827098077,89.05109489051097,100.0,92.7
140,407.8,1368.4,3.25,20.0,9.5,3.0,-0.06000000000000005,3.2989999999999995,9.84,20.0,0.03178049716413985,3.1000000000000227,True,1,Rowing segment,0.023386619301361936,0.005055611729019283,0.026763990267639936,False,False,0.0,88.30669034931897,97.47219413549035,86.61800486618003,100.0,93.0
141,410.7,1378.5,3.25,20.5,10.1,2.926829268292683,0.0,3.293,9.86,19.95,0.03497618237219764,2.8999999999999773,True,1,Rowing segment,0.02516281823564238,0.0030333670374116414,0.02919708029197087,False,False,0.0,87.41859088217879,98.48331648129417,85.40145985401458,100.0,92.9
142,413.8,1388.4,3.3,20.0,9.9,3.0,0.04999999999999982,3.2949999999999995,9.879999999999999,19.9,0.034721111093331265,3.1000000000000227,True,1,Rowing segment,0.0245707519242157,0.0010111223458040002,0.0316301703163018,False,False,0.0,87.71462403789215,99.49443882709797,84.1849148418491,100.0,93.2
143,416.7,1398.5,3.32,20.5,10.1,2.926829268292683,0.020000000000000018,3.3009999999999997,9.91,19.95,0.03314949304120324,2.8999999999999773,True,1,Rowing segment,0.02279455298993499,-0.0020222446916076412,0.02919708029197087,False,False,0.0,88.60272350503251,100.0,85.40145985401458,100.0,93.8
144,419.7,1408.3,3.32,20.5,9.8,2.926829268292683,0.0,3.304,9.88,20.1,0.03339993346633263,3.0,True,1,Rowing segment,0.021906453522794637,0.0010111223458038206,0.02189781021897807,False,False,0.0,89.04677323860265,99.49443882709808,89.05109489051097,100.0,94.3
145,422.5,1417.2,3.23,21.0,8.8,2.857142857142857,-0.08999999999999986,3.2980000000000005,9.77,20.2,0.0407703596037871,2.8000000000000114,True,1,Rowing segment,0.02368265245707508,0.012133468149646207,0.01703163017031637,False,False,0.0,88.15867377146242,93.93326592517685,91.48418491484182,100.0,92.5
146,425.5,1426.9,3.18,19.5,9.7,3.076923076923077,-0.04999999999999982,3.285,9.73,20.15,0.05482294734466078,3.0,True,1,Rowing segment,0.027531083481349902,0.01617795753286149,0.019464720194647307,False,False,0.0,86.23445825932501,91.91102123356924,90.26763990267635,94.50709361206123,90.1
147,428.3,1436.1,3.21,20.5,9.2,2.926829268292683,0.029999999999999805,3.271,9.669999999999998,20.2,0.0542524961023291,2.8000000000000114,True,1,Rowing segment,0.03167554766133813,0.022244691607684774,0.01703163017031637,False,False,0.0,84.16222616933088,88.87765419615762,91.48418491484182,95.08451600401293,88.5
148,431.3,1445.8,3.22,20.5,9.7,2.926829268292683,0.010000000000000231,3.2590000000000003,9.65,20.25,0.050431471655437966,3.0,True,1,Rowing segment,0.03522794552989928,0.024266936299292236,0.014598540145985436,False,False,0.0,82.38602723505034,87.86653185035387,92.70072992700729,98.95223494667216,88.3
149,434.4,1455.1,3.19,21.0,9.4,2.857142857142857,-0.03000000000000025,3.247,9.620000000000001,20.4,0.05121848624601526,3.099999999999966,True,1,Rowing segment,0.0387803433984607,0.027300303336703698,0.007299270072992805,False,False,0.0,80.60982830076962,86.3498483316481,96.3503649635036,98.15560271297849,87.6
150,437.1,1464.3,3.18,20.5,9.2,2.926829268292683,-0.009999999999999787,3.2399999999999998,9.59,20.45,0.05537749241945314,2.7000000000000455,True,1,Rowing segment,0.040852575488454806,0.03033367037411534,0.004866180048661869,False,False,0.0,79.57371225577258,84.83316481294227,97.56690997566906,93.94577176758105,86.3
151,440.2,1474.0,3.22,20.0,9.7,3.0,0.040000000000000036,3.2369999999999997,9.55,20.4,0.05558776843874849,3.099999999999966,True,1,Rowing segment,0.041740674955595164,0.03437815975733062,0.007299270072992805,False,False,0.0,79.12966252220238,82.81092012133466,96.3503649635036,93.73292608854402,85.2
152,443.1,1483.5,3.21,20.5,9.5,2.926829268292683,-0.010000000000000231,3.228,9.51,20.45,0.05138093031465979,2.900000000000034,True,1,Rowing segment,0.04440497335701596,0.038422649140546085,0.004866180048661869,False,False,0.0,77.79751332149198,80.78867542972695,97.56690997566906,97.99117351077062,84.8
153,446.1,1492.9,3.15,20.0,9.4,3.0,-0.06000000000000005,3.211,9.440000000000001,20.4,0.04532597979574593,3.0,True,1,Rowing segment,0.04943753700414454,0.04550050556117283,0.007299270072992805,False,False,0.0,75.28123149792769,77.24974721941358,96.3503649635036,100.0,82.8
154,449.1,1501.8,3.05,20.0,8.9,3.0,-0.10000000000000009,3.184,9.35,20.35,0.052957005621960714,3.0,True,1,Rowing segment,0.05743043220840732,0.054600606673407576,0.009732360097323567,False,False,0.0,71.28478389579628,72.69969666329618,95.13381995133821,96.39583791273095,79.1
155,452.1,1510.7,2.96,20.0,8.9,3.0,-0.08999999999999986,3.157,9.36,20.25,0.08564137110324882,3.0,True,1,Rowing segment,0.06542332741267025,0.05358948432760375,0.014598540145985436,False,False,0.0,67.28833629366487,73.20525783619807,92.70072992700729,63.31205599565129,72.6
156,455.1,1520.2,3.04,20.5,9.5,2.926829268292683,0.08000000000000007,3.143,9.34,20.35,0.09262229153334972,3.0,True,1,Rowing segment,0.06956779159265847,0.055611729019211395,0.009732360097323567,False,False,0.0,65.21610420367074,72.19413549039427,95.13381995133821,56.24582583670369,70.8
157,457.9,1529.4,3.15,20.5,9.3,2.926829268292683,0.10999999999999988,3.137,9.35,20.35,0.08969702088450596,2.7999999999999545,True,1,Rowing segment,0.07134399052693904,0.054600606673407576,0.009732360097323567,False,False,0.0,64.32800473653043,72.69969666329618,95.13381995133821,59.20684450020467,71.1
158,460.9,1539.0,3.21,20.0,9.6,3.0,0.06000000000000005,3.136,9.34,20.3,0.08871928263410976,3.0,True,1,Rowing segment,0.07164002368265246,0.055611729019211395,0.0121654501216545,False,False,0.0,64.17998815867375,72.19413549039427,93.91727493917274,60.1965311155564,70.8
159,463.9,1548.5,3.21,20.5,9.5,2.926829268292683,0.0,3.138,9.35,20.25,0.09028350409189403,3.0,True,1,Rowing segment,0.07104795737122564,0.054600606673407576,0.014598540145985436,False,False,0.0,64.47602131438717,72.69969666329618,92.70072992700729,58.61319422596682,70.7
160,466.7,1557.0,3.2,20.5,8.5,2.926829268292683,-0.009999999999999787,3.14,9.280000000000001,20.25,0.09153020145163951,2.8000000000000114,True,1,Rowing segment,0.07045589105979869,0.06167846309403432,0.014598540145985436,False,False,0.0,64.77205447010064,69.1607684529828,92.70072992700729,57.35126170994379,69.4
161,469.6,1565.9,3.18,21.0,8.9,2.857142857142857,-0.020000000000000018,3.136,9.2,20.35,0.08846845012017901,2.900000000000034,True,1,Rowing segment,0.07164002368265246,0.06976744186046524,0.009732360097323567,False,False,0.0,64.17998815867375,65.11627906976736,95.13381995133821,60.45042890633189,68.6
162,472.6,1575.3,3.21,20.5,9.5,2.926829268292683,0.029999999999999805,3.136,9.2,20.35,0.08846845012017901,3.0,True,1,Rowing segment,0.07164002368265246,0.06976744186046524,0.009732360097323567,False,False,0.0,64.17998815867375,65.11627906976736,95.13381995133821,60.45042890633189,68.6
163,475.6,1584.8,3.25,20.5,9.5,2.926829268292683,0.040000000000000036,3.146,9.209999999999999,20.4,0.09559172442098586,3.0,True,1,Rowing segment,0.06867969212551811,0.06875631951466142,0.007299270072992805,False,False,0.0,65.66015393724089,65.62184024266926,96.3503649635036,53.2401052536255,68.4
164,478.6,1594.5,3.25,20.0,9.7,3.0,0.0,3.1660000000000004,9.29,20.4,0.09418657606639608,3.0,True,1,Rowing segment,0.06275902901124918,0.06066734074823068,0.007299270072992805,False,False,0.0,68.62048549437539,69.66632962588464,96.3503649635036,54.66242510104631,71.1
165,481.6,1604.2,3.27,20.0,9.8,3.0,0.020000000000000018,3.197,9.379999999999999,20.4,0.06549809157525038,3.0,True,1,Rowing segment,0.05358200118413264,0.05156723963599611,0.007299270072992805,False,False,0.0,73.20899940793367,74.21638018200194,96.3503649635036,83.70149471308947,78.6
166,484.6,1613.6,3.26,20.5,9.4,2.926829268292683,-0.010000000000000231,3.219,9.370000000000001,20.4,0.038137179293234603,3.0,True,1,Rowing segment,0.04706927175843702,0.05257836198179975,0.007299270072992805,False,False,0.0,76.46536412078147,73.71081900910009,96.3503649635036,100.0,82.0
167,487.6,1622.6,3.17,21.0,9.0,2.857142857142857,-0.08999999999999986,3.221,9.34,20.45,0.03446415206816573,3.0,True,1,Rowing segment,0.046477205447010075,0.055611729019211395,0.004866180048661869,False,False,0.0,76.76139727649495,72.19413549039427,97.56690997566906,100.0,81.8
168,490.1,1631.1,3.07,21.0,8.5,2.857142857142857,-0.10000000000000009,3.207,9.23,20.55,0.059076221950966686,2.5,True,1,Rowing segment,0.0506216696269983,0.0667340748230536,0.0,False,False,0.0,74.6891651865008,66.63296258847318,100.0,90.2018422346393,78.0
169,493.2,1639.9,3.01,20.5,8.8,2.926829268292683,-0.06000000000000005,3.1870000000000003,9.16,20.55,0.08577101297446911,3.099999999999966,True,1,Rowing segment,0.05654233274126697,0.07381193124368052,0.0,False,False,0.0,71.72883362936649,63.094034378159684,100.0,63.18082984725844,71.7
170,496.1,1648.7,2.95,20.0,8.8,3.0,-0.05999999999999961,3.162,9.190000000000001,20.5,0.11350966674448615,2.900000000000034,True,1,Rowing segment,0.06394316163410307,0.07077856420626888,0.0024330900243309346,False,False,0.0,68.02841918294843,64.61071789686551,98.78345498783453,35.10319827977371,66.5
171,499.0,1657.1,2.92,20.5,8.4,2.926829268292683,-0.03000000000000025,3.136,9.14,20.45,0.13639811012050093,2.8999999999999773,True,1,Rowing segment,0.07164002368265246,0.07583417593528817,0.004866180048661869,False,False,0.0,64.17998815867375,62.08291203235588,97.56690997566906,11.935048679102422,60.6
172,501.7,1665.6,2.94,21.5,8.5,2.7906976744186047,0.020000000000000018,3.1089999999999995,9.040000000000001,20.55,0.14647335745603796,2.6999999999999886,True,1,Rowing segment,0.0796329188869155,0.08594539939332656,0.0,False,False,0.0,60.18354055654223,57.02730030333669,100.0,1.7366776628324088,56.3
173,504.7,1674.6,2.96,21.0,9.1,2.857142857142857,0.020000000000000018,3.0799999999999996,9.0,20.6,0.14414498873626366,3.0,True,1,Rowing segment,0.08821788040260524,0.08998988877654202,0.0024330900243309346,True,False,0.0,55.891059798697356,55.00505561172897,98.78345498783453,4.093500009335149,54.2
174,507.5,1683.4,2.99,20.5,8.8,2.926829268292683,0.03000000000000025,3.054,8.91,20.65,0.13309979547525735,2.8000000000000114,True,1,Rowing segment,0.09591474245115461,0.09908998988877658,0.0048661800486616965,True,False,0.0,52.04262877442267,50.45500505561167,97.56690997566915,15.273670090603297,52.8
175,510.3,1692.2,3.06,20.5,8.8,2.926829268292683,0.06999999999999984,3.033,8.81,20.7,0.10975224624378002,2.8000000000000114,True,1,Rowing segment,0.10213143872113682,0.10920121334681497,0.007299270072992631,True,False,0.0,48.934280639431556,45.39939332659248,96.3503649635037,38.90653600977472,53.3
176,513.3,1701.4,3.08,20.5,9.2,2.926829268292683,0.020000000000000018,3.0149999999999997,8.790000000000001,20.7,0.0787753486539751,2.999999999999943,True,1,Rowing segment,0.10746003552397881,0.11122345803842261,0.007299270072992631,True,False,0.0,46.2699822380106,44.388270980788676,96.3503649635037,70.26198407302489,56.7
177,516.3,1710.6,3.06,20.5,9.1,2.926829268292683,-0.020000000000000018,3.004,8.8,20.65,0.06022181221672463,3.0,True,1,Rowing segment,0.11071640023682655,0.11021233569261879,0.0048661800486616965,True,False,0.0,44.64179988158667,44.893832153690575,97.56690997566915,89.04225238302162,59.3
