StrokeNumber,Time,Distance,Speed,StrokeRate,DistancePerStroke,StrokeDuration,SpeedChange,RollingSpeed,RollingDistancePerStroke,RollingStrokeRate,SpeedConsistency,TimeGap,IsRowing,SessionSegment,SessionPhase,SpeedDecline,DistancePerStrokeDecline,StrokeRateChange,FatigueSignal,FatigueConfirmed,FatigueSeverity,SpeedScore,DistancePerStrokeScore,RhythmScore,ConsistencyScore,StrokeScore
66,199.7,618.5,3.3,20.0,8.8,3.0,-0.10000000000000009,3.318,9.98,19.95,0.06321040701939298,2.5999999999999943,True,1,Rowing segment,0.0030048076923077614,0.00795228628230617,0.002512562814070388,False,False,0.0,100.0,100.0,97.48110831234263,97.39766894537254,99.2
67,202.7,628.2,3.16,21.0,9.6,2.857142857142857,-0.13999999999999968,3.308,9.959999999999999,20.05,0.07927448797971642,3.0,True,1,Rowing segment,0.006009615384615523,0.009940357852882845,0.0075376884422111625,False,False,0.0,100.0,100.0,94.96221662468515,84.02948885274914,96.8
68,205.7,638.1,3.22,19.5,9.9,3.076923076923077,0.06000000000000005,3.307,9.97,20.0,0.08042249547097835,3.0,True,1,Rowing segment,0.006310096153846259,0.00894632206759442,0.005025125628140776,False,False,0.0,100.0,100.0,96.2216624685139,83.07414189397976,96.9
69,208.7,648.3,3.3,20.0,10.3,3.0,0.07999999999999963,3.315,10.059999999999999,20.0,0.07457285773733546,3.0,True,1,Rowing segment,0.003906250000000103,1.7657622658054178e-16,0.005025125628140776,False,False,0.0,100.0,100.0,96.2216624685139,87.94208366376334,97.6
70,211.7,658.5,3.32,20.5,10.1,2.926829268292683,0.020000000000000018,3.314,10.0,20.05,0.0744162467326829,3.0,True,1,Rowing segment,0.004206730769230839,0.0059642147117296715,0.0075376884422111625,False,False,0.0,100.0,100.0,94.96221662468515,88.07241194832895,97.5
71,214.7,669.0,3.36,20.0,10.5,3.0,0.040000000000000036,3.3120000000000003,10.05,20.05,0.07269418439219336,3.0,True,1,Rowing segment,0.004807692307692311,0.0009940357852882492,0.0075376884422111625,False,False,0.0,100.0,100.0,94.96221662468515,89.50547491378885,97.7
72,217.7,679.3,3.43,20.0,10.3,3.0,0.07000000000000028,3.318,10.06,20.05,0.08011103405761001,3.0,True,1,Rowing segment,0.0030048076923077614,0.0,0.0075376884422111625,False,False,0.0,100.0,100.0,94.96221662468515,83.33333333332166,96.7
73,220.7,689.6,3.41,19.5,10.3,3.076923076923077,-0.020000000000000018,3.3240000000000003,10.059999999999999,20.05,0.08487899884215311,3.0,True,1,Rowing segment,0.0012019230769230779,1.7657622658054178e-16,0.0075376884422111625,False,False,0.0,100.0,100.0,94.96221662468515,79.36553635368199,96.1
74,223.7,699.8,3.38,20.0,10.2,3.0,-0.03000000000000025,3.3280000000000003,10.02,20.1,0.08664102184686222,3.0,True,1,Rowing segment,0.0,0.003976143141153173,0.010050251256281551,False,False,0.0,100.0,100.0,93.70277078085643,77.8992189893413,95.7
75,227.1,710.4,3.39,20.0,10.6,3.0,0.010000000000000231,3.3270000000000004,10.059999999999999,20.05,0.08577101297448023,3.4000000000000057,True,1,Rowing segment,0.0003004807692307361,1.7657622658054178e-16,0.0075376884422111625,False,False,0.0,100.0,100.0,94.96221662468515,78.62322152125762,96.0
76,230.1,720.1,3.33,20.0,9.7,3.0,-0.06000000000000005,3.3299999999999996,10.15,20.05,0.08524474568363997,3.0,True,1,Rowing segment,-0.0006009615384613388,-0.00894632206759442,0.0075376884422111625,False,False,0.0,100.0,100.0,94.96221662468515,79.06116975733697,96.1
77,233.1,730.0,3.26,19.5,9.9,3.076923076923077,-0.07000000000000028,3.34,10.180000000000001,19.9,0.06699917080748609,3.0,True,1,Rowing segment,-0.0036057692307691004,-0.011928429423459343,0.0,False,False,0.0,100.0,100.0,98.74055415617136,94.2447418172825,98.9
78,236.1,739.4,3.24,19.5,9.4,3.076923076923077,-0.019999999999999574,3.342,10.129999999999999,19.9,0.06321040701939329,3.0,True,1,Rowing segment,-0.004206730769230706,-0.006958250497017744,0.0,False,False,0.0,100.0,100.0,98.74055415617136,97.39766894537229,99.4
79,239.1,749.3,3.26,20.0,9.9,3.0,0.019999999999999574,3.338,10.09,19.9,0.06729701991091948,3.0,True,1,Rowing segment,-0.003004807692307628,-0.0029821073558647473,0.0,False,False,0.0,100.0,100.0,98.74055415617136,93.9968782473118,98.9
80,242.1,759.4,3.31,20.0,10.0,3.0,0.050000000000000266,3.3369999999999997,10.08,19.85,0.0676674876797616,3.0,True,1,Rowing segment,-0.0027043269230767586,-0.0019880715705764985,0.002512562814070209,False,False,0.0,100.0,100.0,100.0,93.68858299751656,99.1
81,245.1,769.0,3.33,20.0,9.6,3.0,0.020000000000000018,3.3340000000000005,9.989999999999998,19.85,0.06719788356456881,3.0,True,1,Rowing segment,-0.0018028846153846836,0.006958250497018097,0.002512562814070209,False,False,0.0,100.0,100.0,100.0,94.07937736662113,99.1
82,248.1,778.7,3.32,20.0,9.7,3.0,-0.010000000000000231,3.3230000000000004,9.93,19.85,0.058128210783496906,3.0,True,1,Rowing segment,0.001502403846153814,0.012922465208747591,0.002512562814070209,False,False,0.0,100.0,100.0,100.0,100.0,100.0
83,251.1,789.1,3.39,20.0,10.4,3.0,0.07000000000000028,3.321,9.940000000000001,19.9,0.05506561742343378,3.0,True,1,Rowing segment,0.0021033653846154196,0.011928429423459166,0.0,False,False,0.0,100.0,100.0,98.74055415617136,100.0,99.8
84,254.1,799.0,3.41,19.5,9.9,3.076923076923077,0.020000000000000018,3.3240000000000003,9.91,19.85,0.05929212051830602,3.0,True,1,Rowing segment,0.0012019230769230779,0.01491053677932409,0.002512562814070209,False,False,0.0,100.0,100.0,100.0,100.0,100.0
85,257.1,808.7,3.34,19.5,9.6,3.076923076923077,-0.07000000000000028,3.319,9.81,19.8,0.05506561742343373,3.0000000000000284,True,1,Rowing segment,0.0027043269230770254,0.024850894632206758,0.005025125628140597,False,False,0.0,100.0,96.9604863221884,98.74055415617127,100.0,98.7
86,260.3,819.2,3.3,19.5,10.5,3.076923076923077,-0.040000000000000036,3.316,9.89,19.75,0.055216744642278805,3.1999999999999886,True,1,Rowing segment,0.003605769230769367,0.01689860834990059,0.007537688442210985,False,False,0.0,100.0,100.0,97.48110831234254,100.0,99.6
87,263.3,829.7,3.34,20.0,10.5,3.0,0.040000000000000036,3.3240000000000003,9.95,19.8,0.051897334549426445,3.0,True,1,Rowing segment,0.0012019230769230779,0.010934393638171093,0.005025125628140597,False,False,0.0,100.0,100.0,98.74055415617127,100.0,99.8
88,266.4,839.9,3.38,19.5,10.1,3.076923076923077,0.040000000000000036,3.3379999999999996,10.02,19.8,0.04516635916256488,3.099999999999966,True,1,Rowing segment,-0.0030048076923074947,0.003976143141153173,0.005025125628140597,False,False,0.0,100.0,100.0,98.74055415617127,100.0,99.8
89,269.3,849.7,3.35,20.0,9.8,3.0,-0.029999999999999805,3.347,10.01,19.8,0.03591656999216152,2.900000000000034,True,1,Rowing segment,-0.00570913461538452,0.004970178926441422,0.005025125628140597,False,False,0.0,100.0,100.0,98.74055415617127,100.0,99.8
90,272.5,860.5,3.34,19.0,10.8,3.1578947368421053,-0.010000000000000231,3.35,10.09,19.7,0.03366501646123436,3.1999999999999886,True,1,Rowing segment,-0.006610576923076861,-0.0029821073558647473,0.010050251256281372,False,False,0.0,100.0,100.0,96.2216624685138,100.0,99.4
91,275.7,871.1,3.38,19.5,10.6,3.076923076923077,0.040000000000000036,3.3549999999999995,10.190000000000001,19.65,0.034075080500462096,3.1999999999999886,True,1,Rowing segment,-0.008112980769230543,-0.012922465208747591,0.01256281407035176,False,False,0.0,100.0,100.0,94.96221662468507,100.0,99.2
92,278.7,881.2,3.38,20.0,10.0,3.0,0.0,3.3609999999999998,10.22,19.65,0.032472210341249065,3.0,True,1,Rowing segment,-0.009915865384615226,-0.01590457256461234,0.01256281407035176,False,False,0.0,100.0,100.0,94.96221662468507,100.0,99.2
93,281.9,891.6,3.35,19.0,10.4,3.1578947368421053,-0.029999999999999805,3.357,10.219999999999999,19.55,0.030930028559128908,3.1999999999999886,True,1,Rowing segment,-0.008713942307692282,-0.01590457256461216,0.017587939698492358,False,False,0.0,100.0,100.0,92.4433249370277,100.0,98.9
94,284.9,901.5,3.34,19.5,9.9,3.076923076923077,-0.010000000000000231,3.35,10.22,19.55,0.02494438257852974,3.0,True,1,Rowing segment,-0.006610576923076861,-0.01590457256461234,0.017587939698492358,False,False,0.0,100.0,100.0,92.4433249370277,100.0,98.9
95,288.1,912.0,3.36,19.0,10.6,3.1578947368421053,0.020000000000000018,3.3519999999999994,10.319999999999999,19.5,0.024855135843113406,3.2000000000000455,True,1,Rowing segment,-0.007211538461538201,-0.025844930417494832,0.020100502512562745,False,False,0.0,100.0,100.0,91.18387909319895,100.0,98.7
96,291.3,922.5,3.32,19.0,10.4,3.1578947368421053,-0.040000000000000036,3.354,10.309999999999999,19.45,0.02065591117981767,3.1999999999999886,True,1,Rowing segment,-0.007812499999999939,-0.02485089463220658,0.022613065326633132,False,False,0.0,100.0,100.0,89.92443324937022,100.0,98.5
97,294.3,932.1,3.26,19.5,9.6,3.076923076923077,-0.06000000000000005,3.346,10.219999999999999,19.4,0.03627058802331957,3.0,True,1,Rowing segment,-0.005408653846153784,-0.01590457256461216,0.02512562814070352,False,False,0.0,100.0,100.0,88.6649874055415,100.0,98.3
98,297.3,941.6,3.2,19.5,9.5,3.076923076923077,-0.05999999999999961,3.3280000000000003,10.16,19.4,0.056529245135215435,3.0,True,1,Rowing segment,0.0,-0.009940357852882668,0.02512562814070352,False,False,0.0,100.0,100.0,88.6649874055415,100.0,98.3
