StrokeNumber,Time,Distance,Speed,StrokeRate,DistancePerStroke,StrokeDuration,SpeedChange,RollingSpeed,RollingDistancePerStroke,RollingStrokeRate,SpeedConsistency,TimeGap,IsRowing,SessionSegment,SessionPhase,SpeedDecline,DistancePerStrokeDecline,StrokeRateChange,FatigueSignal,FatigueConfirmed,FatigueSeverity,SpeedScore,DistancePerStrokeScore,RhythmScore,ConsistencyScore,StrokeScore
132,393.6,1319.4,3.39,19.0,10.4,3.1578947368421053,0.06000000000000005,3.3340000000000005,10.06,19.85,0.04452215428548769,2.900000000000034,True,1,Rowing segment,0.02996799534477735,0.03176130895091435,0.01243781094527363,False,False,0.0,85.0160023276113,84.1193455245428,93.78109452736318,100.0,88.3
133,396.6,1329.4,3.43,20.5,10.1,2.926829268292683,0.040000000000000036,3.342,10.07,20.0,0.053913510984401836,3.0,True,1,Rowing segment,0.027640384055862725,0.030798845043310902,0.004975124378109523,False,False,0.0,86.17980797206857,84.60057747834455,97.51243781094524,98.6576796656437,89.2
134,399.6,1339.3,3.38,20.5,9.9,2.926829268292683,-0.050000000000000266,3.348,10.09,19.95,0.05452828012446278,3.0,True,1,Rowing segment,0.025894675589176724,0.028873917228104014,0.007462686567164285,False,False,0.0,87.05266220541164,85.56304138594794,96.26865671641785,98.07222949657907,89.6
135,402.2,1348.9,3.4,21.5,9.6,2.7906976744186047,0.020000000000000018,3.3600000000000003,10.07,20.1,0.050990195135913595,2.599999999999966,True,1,Rowing segment,0.022403258655804465,0.030798845043310902,0.0,False,False,0.0,88.79837067209772,84.60057747834455,100.0,100.0,90.7
136,405.2,1359.1,3.44,20.5,10.2,2.926829268292683,0.040000000000000036,3.378,10.110000000000001,20.15,0.0428952211790375,3.0,True,1,Rowing segment,0.017166133255746337,0.026948989412896952,0.002487562189054585,False,False,0.0,91.4169333721268,86.5255052935515,98.7562189054727,100.0,92.1
137,408.0,1368.8,3.43,21.0,9.7,2.857142857142857,-0.009999999999999787,3.3910000000000005,10.069999999999999,20.25,0.03573047252227743,2.8000000000000114,True,1,Rowing segment,0.013383764911259767,0.030798845043311072,0.007462686567164108,False,False,0.0,93.30811754437008,84.60057747834442,96.26865671641795,100.0,91.7
138,411.0,1379.3,3.43,20.5,10.4,2.926829268292683,0.0,3.397,10.07,20.3,0.03683295625747724,3.0,True,1,Rowing segment,0.011638056444573894,0.030798845043310902,0.009950248756218869,False,False,0.0,94.18097177771301,84.60057747834455,95.02487562189057,100.0,91.8
139,413.8,1388.9,3.42,21.0,9.6,2.857142857142857,-0.010000000000000231,3.4,10.01,20.35,0.03741657386772032,2.8000000000000114,True,1,Rowing segment,0.01076520221123083,0.03657362848893174,0.01243781094527363,False,False,0.0,94.61739889438458,81.7131857555341,93.78109452736318,100.0,90.8
140,416.6,1399.1,3.47,21.5,10.3,2.7906976744186047,0.050000000000000266,3.412,10.010000000000002,20.6,0.03881580434134099,2.8000000000000114,True,1,Rowing segment,0.0072737852778587,0.036573628488931566,0.02487562189054726,False,False,0.0,96.3631073610706,81.71318575553421,87.56218905472637,100.0,90.5
141,419.6,1409.7,3.55,20.5,10.5,2.926829268292683,0.07999999999999963,3.434,10.07,20.65,0.04835057163856936,3.0,True,1,Rowing segment,0.0008728542333430648,0.030798845043310902,0.027363184079601848,False,False,0.0,99.56357288332846,84.60057747834455,86.31840796019907,100.0,92.4
142,422.4,1419.5,3.54,20.5,9.8,2.926829268292683,-0.009999999999999787,3.4490000000000003,10.01,20.8,0.05586690532962962,2.7999999999999545,True,1,Rowing segment,-0.00349141693337213,0.03657362848893174,0.03482587064676613,False,False,0.0,100.0,81.7131857555341,82.58706467661693,96.79744470077522,90.5
143,425.2,1429.9,3.59,21.5,10.4,2.7906976744186047,0.04999999999999982,3.465,10.040000000000001,20.9,0.07074995092262802,2.8000000000000114,True,1,Rowing segment,-0.008146639511201507,0.03368623676612124,0.039800995024875475,False,False,0.0,100.0,83.15688161693934,80.09950248756226,82.6241868209901,88.5
144,428.0,1440.3,3.7,21.0,10.4,2.857142857142857,0.11000000000000032,3.497,10.09,20.95,0.0959224223584346,2.8000000000000114,True,1,Rowing segment,-0.01745708466686052,0.028873917228104014,0.04228855721393024,False,False,0.0,100.0,85.56304138594794,78.85572139303488,58.652216373015875,85.6
145,430.8,1450.7,3.72,21.5,10.4,2.7906976744186047,0.020000000000000018,3.529,10.17,20.95,0.11199702376997439,2.8000000000000114,True,1,Rowing segment,-0.026767529822519533,0.02117420596727629,0.04228855721393024,False,False,0.0,100.0,89.41289701636184,78.85572139303488,43.34422919412211,84.6
146,433.8,1461.4,3.65,20.5,10.7,2.926829268292683,-0.07000000000000028,3.55,10.22,20.95,0.11313708498984282,3.0,True,1,Rowing segment,-0.032877509455920724,0.016361886429258895,0.04228855721393024,False,False,0.0,100.0,91.81905678537056,78.85572139303488,42.25853866344609,85.3
147,436.6,1471.3,3.53,21.0,9.9,2.857142857142857,-0.1200000000000001,3.56,10.239999999999998,20.95,0.1055146119422911,2.8000000000000114,True,1,Rowing segment,-0.03578702356706423,0.014436958614052177,0.04228855721393024,False,False,0.0,100.0,92.78152069297391,78.85572139303488,49.51748815127714,86.7
148,439.6,1481.7,3.45,19.5,10.3,3.076923076923077,-0.07999999999999963,3.5620000000000003,10.23,20.85,0.10293471501662844,3.0,True,1,Rowing segment,-0.03636892638929298,0.015399422521655451,0.03731343283582089,False,False,0.0,100.0,92.30028873917223,81.34328358208955,51.97434714577513,87.3
149,442.4,1491.1,3.39,22.0,9.4,2.727272727272727,-0.06000000000000005,3.559,10.21,20.95,0.10785278031752896,2.7999999999999545,True,1,Rowing segment,-0.03549607215594992,0.01732435033686234,0.04228855721393024,False,False,0.0,100.0,91.33782483156881,78.85572139303488,47.290829424638936,85.9
150,445.2,1500.5,3.36,20.5,9.5,2.926829268292683,-0.03000000000000025,3.5480000000000005,10.129999999999999,20.85,0.12254704312131198,2.8000000000000114,True,1,Rowing segment,-0.032295606633692235,0.025024061597690234,0.03731343283582089,False,False,0.0,100.0,87.48796920115485,81.34328358208955,33.29735108917462,82.8
151,448.2,1510.6,3.35,20.0,10.1,3.0,-0.009999999999999787,3.528,10.09,20.8,0.1375822986030098,3.0,True,1,Rowing segment,-0.02647657841140522,0.028873917228104014,0.03482587064676613,False,False,0.0,100.0,85.56304138594794,82.58706467661693,18.97914236643805,80.2
152,451.2,1520.5,3.35,21.5,9.9,2.7906976744186047,0.0,3.5090000000000003,10.1,20.9,0.14843255108708808,3.0,True,1,Rowing segment,-0.020948501600232778,0.02791145332050057,0.039800995024875475,False,False,0.0,100.0,86.04427333974968,80.09950248756226,8.64634955486685,78.4
153,453.8,1529.3,3.42,21.5,8.7,2.7906976744186047,0.06999999999999984,3.492,9.93,20.9,0.14785879149452344,2.6000000000000227,True,1,Rowing segment,-0.016002327611288832,0.044273339749759465,0.039800995024875475,False,False,0.0,100.0,77.86333012512026,80.09950248756226,9.192745963827974,75.6
154,456.7,1538.9,3.5,21.5,9.7,2.7906976744186047,0.08000000000000007,3.472,9.860000000000001,20.95,0.1289099599634428,2.8999999999999773,True,1,Rowing segment,-0.010183299389001949,0.051010587102983576,0.04228855721393024,False,False,0.0,100.0,74.4947064485082,78.85572139303488,27.237888279118195,77.0
155,459.6,1548.9,3.46,20.0,10.0,3.0,-0.040000000000000036,3.446,9.82,20.8,0.09512564790258944,2.900000000000034,True,1,Rowing segment,-0.002618562700029065,0.05486044273339752,0.03482587064676613,False,False,0.0,100.0,72.56977863330121,82.58706467661693,59.41099183763123,81.7
156,462.7,1558.7,3.38,21.0,9.8,2.857142857142857,-0.08000000000000007,3.4190000000000005,9.73,20.85,0.06402256546630494,3.099999999999966,True,1,Rowing segment,0.00523712540005813,0.0635226179018287,0.03731343283582089,False,False,0.0,97.38143729997088,68.23869104908563,81.34328358208955,89.03073636311063,83.5
157,465.2,1567.8,3.34,21.5,9.1,2.7906976744186047,-0.040000000000000036,3.4,9.65,20.9,0.054974741674886904,2.5,True,1,Rowing segment,0.01076520221123083,0.07122232916265642,0.039800995024875475,False,False,0.0,94.61739889438458,64.38883541867173,80.09950248756226,97.64706015553057,82.3
158,468.0,1577.0,3.29,21.5,9.2,2.7906976744186047,-0.04999999999999982,3.3840000000000003,9.54,21.1,0.06168017869982772,2.8000000000000114,True,1,Rowing segment,0.015420424789060206,0.08180943214629464,0.04975124378109452,False,False,0.0,92.28978760546984,59.095283926852645,75.12437810945273,91.26141230158225,77.9
